Policy ID;Component;Centre;Platform;Component;Centre;Platform;Version;enabled;Policy Identifier (FileType);Regular Expression (regex);installation_node;src_user;src_host;src_path;src_Protocol;dst_user;dst_host;dst_path;dst_protocol;suffix/prefix
275;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_SSC_ESOCFOS;^S3B.*MPL__SSC.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
276;SRA_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_SRA_BANSEG;^S3B.*_SRA_BANSEG.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromSRA/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
277;SRA_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3A_SRA_BANSEG;^S3A.*_SRA_BANSEG.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromSRA/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
278;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL__NPPF;^S3A.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3A;FTP;
279;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL__NPPF;^S3A.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3A;FTP;
280;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL_DNPPF;^S3A.*_OPER_MPL_DNPPF.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3A;FTP;
281;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL_DNPPF;^S3A.*_OPER_MPL_DNPPF.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3A;FTP;
282;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL__NPPF;^S3B.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3B;FTP;
283;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL__NPPF;^S3B.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3B;FTP;
284;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL_DNPPF;^S3B.*_OPER_MPL_DNPPF.*$;s3-refpwas03-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3B;FTP;
285;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL_DNPPF;^S3B.*_OPER_MPL_DNPPF.*$;s3-refpwas03-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3B;FTP;
286;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL__ISF;^S3A.*_OPER_MPL__ISF.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3A;FTP;
287;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3A_MPL__ISF;^S3A.*_OPER_MPL__ISF.*$;s3-refpwas01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3A;FTP;
288;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL__ISF;^S3B.*_OPER_MPL__ISF.*$;s3-refpwas03-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3B;FTP;
289;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_MPL__ISF;^S3B.*_OPER_MPL__ISF.*$;s3-refpwas03-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3B;FTP;
290;MPF;MARINE;REF;ESOC-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_ESOC_OBS_ZDF;^S3B.*_OPER_(OBS_|ZDF_).*$;s3-refmcss01.eumetsat.int;s3mpfuser;s3-refmpfs01.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESOCFOS/S3B;FTP;
291;MPF;MARINE;REF;EUM-FOS_MMDS;MARINE;VAL;01.00;YES;S3B_EUM_OBS_ZDF;^S3B.*_OPER_(OBS_|ZDF_).*$;s3-refmcss01.eumetsat.int;s3mpfuser;s3-refmpfs01.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMFOS/S3B;FTP;
292;MASIF;MARINE;VAL;;;;01.00;YES;MASIF_LOGS;^(MME_ECAST_VAL|VAL_UMARF).*$;s3-refmcss01.eumetsat.int;s3pdgs;10.100.42.82;/.;FTP;ops3pdgs;s3-refstas01.eumetsat.int;/data/mmds_log;FTP;
293;PD_OUTBOX;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3_MPL_GTDEV;^S3.*MPL__GTDEV.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
294;PD_OUTBOX;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3_REP_MACP_2EXG;^S3.*REP__MACP_.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
295;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_MW_1_MWR_NT;^S3B_MW_1_MWR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
296;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_OL_1_EFR_NT;^S3B_OL_1_EFR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
297;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_OL_1_ERR_NT;^S3B_OL_1_ERR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
298;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_OL_2_WFR_NT;^S3B_OL_2_WFR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
299;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_OL_2_WRR_NT;^S3B_OL_2_WRR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
300;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SL_1_RBT_NT;^S3B_SL_1_RBT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
301;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SL_2_WCT_NT;^S3B_SL_2_WCT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
302;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SL_2_WST_NT;^S3B_SL_2_WST____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
303;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR1SRA_A_NT;^S3B_SR_1_SRA_A__..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
304;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR1SRA_BS_NT;^S3B_SR_1_SRA_BS_..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
305;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_1_SRA_NT;^S3B_SR_1_SRA____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
306;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_2_WAT_NT;^S3B_SR_2_WAT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
307;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_MW_1_MWR_ST;^S3B_MW_1_MWR____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
308;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR1SRA_A_ST;^S3B_SR_1_SRA_A__..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
309;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR1SRA_BS_ST;^S3B_SR_1_SRA_BS_..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
310;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_1_SRA_ST;^S3B_SR_1_SRA____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
311;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_2_WAT_ST;^S3B_SR_2_WAT____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
312;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_MW_1_DNB_AX;^S3A_MW_1_DNB_AX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
313;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_MW_1_MON_AX;^S3A_MW_1_MON_AX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
314;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_MW_1_NIR_AX;^S3A_MW_1_NIR_AX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
315;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SL_1_VSC_AX;^S3A_SL_1_VSC_AX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
316;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR_1_CA1LAX;^S3A_SR_1_CA1LAX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
317;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR_1_CA1SAX;^S3A_SR_1_CA1SAX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
318;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR_1_CA2CAX;^S3A_SR_1_CA2CAX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
319;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR_1_CA2KAX;^S3A_SR_1_CA2KAX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
320;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR_2_NRPPAX;^S3A_SR_2_NRPPAX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
321;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3A_SR___ROE_AX;^S3A_SR___ROE_AX.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
326;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL_1_ERR_NT;^S3B_OL_1_ERR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
327;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL_2_WRR_NT;^S3B_OL_2_WRR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
328;PM_Outbox;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;S3B_PROD_REP_PM8;^S3B_REP_PR_.*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;
329;PM_Outbox;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;S3B_PROD_REP;^S3B_REP_PR_.*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;
330;GEMS;MARINE;REF;GSMC;MARINE;REF;01.00;YES;ODA_GEMS_LOGS;^S3_MRN_.*.log$;s3-refmcss01.eumetsat.int;GEMS_ftp;s3-refodas01.eumetsat.int;/ftp-in;FTP;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/fromODA;FTP;
331;GSMC;MARINE;REF;GEMS;MARINE;REF;01.00;YES;ODA_GEMS_MCS;^S3_MRN_.*.log$;s3-refmcss01.eumetsat.int;GEMS_ftp;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/fromODA;FS;GEMS_ftp;s3-refmcss01.eumetsat.int;/export/home/GEMS/ftp-in;FS;
332;GSMC;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;ODA_GEMS_MCS;^S3_MRN_.*.log$;s3-refmcss01.eumetsat.int;GEMS_ftp;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/fromODA;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FS;
333;IDC;MARINE;REF;S3AS3B_Converter;MARINE;OPE;01.00;YES;S3B_AX;^S3B.*AX.*$;s3-refpwas03-prd.eumetsat.int;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromPD_S3B;FTP;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FTP;
334;PM_Outbox;MARINE;REF;ADC;MARINE;REF;01.00;YES;S3B_SR___ROE_AX;^S3B_SR___ROE_AX.*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refadps01-prd.eumetsat.int;/data/fromPM;FTP;
335;EUM-FOS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_ORBEVT_FOS;^S3B.*MPL_ORBEVT.*$;s3-refadcs01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS_EGF/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FTP;
336;EUM-FOS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_NPIF_EUM;^S3B.*MPL__NPIF.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
337;EUM-FOS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_SSC_EUMFOS;^S3B.*MPL__SSC.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
338;EUM-FOS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_EUMFOS_CHF;^S3B.*REP__CHF__.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
339;EUM-FOS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_EUMFOS_FCHF;^S3B.*REP__FCHF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
340;SRA_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;S3B_SRA_GSUNAV;^S3B.*_SRA_GSUNAV.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromSRA/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
341;PD_OUTBOX;MARINE;REF;EDS-CGS_MMDS;MARINE;VAL;01.00;YES;MPL_SP;^S3.*MPL_SP.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEDS/CGS-SGS/STATION_ACQUISITION_PLAN;FTP;
342;PD_OUTBOX;MARINE;REF;FromPD_MMDS;MARINE;VAL;01.00;YES;MPL_SP;^S3.*MPL_SP.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;VAEEFILV-EGI.eumetsat.int;/data/fromPD;FTP;
343;PD_OUTBOX;MARINE;REF;FromPD_MMDS;MARINE;VAL;01.00;YES;SRA_GSUNAV;^S3.*SRA_GSUNAV.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;VAEEFILV-EGI.eumetsat.int;/data/fromPD;FTP;
344;EDS-CGS_MMDS;MARINE;VAL;DI_INBOX;MARINE;REF;01.00;YES;STNUNV_CGS;^S3.*REP_STNUNV.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEDS/CGS-SGS/STATION_UNAVAILABILITY_REPORT;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
345;PD_OUTBOX;MARINE;REF;FromPD_MMDS;MARINE;VAL;01.00;YES;SRA_BANSEG;^S3.*_SRA_BANSEG.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pd-s3/outbox;FS;ops3pdgs;VAEEFILV-EGI.eumetsat.int;/data/fromPD;FTP;
346;MPF;MARINE;REF;ESTEC_MMDS;MARINE;VAL;01.00;YES;S3B_MPL__NPPF;^S3B.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESTEC/fromMPF;FTP;
347;MPF;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;S3B_MPL__NPPF;^S3B.*_OPER_MPL__NPPF.*$;s3-refadcs01-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;
348;MPF;MARINE;REF;ESTEC_MMDS;MARINE;VAL;01.00;YES;S3B_MPL_DNPPF;^S3B.*_OPER_MPL_DNPPF.*$;s3-refpwas03-prd.eumetsat.int;s3mpfuser;s3-refmpfs01-prd.eumetsat.int;/home/s3mpfuser/data/outputs;FTP;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toESTEC/fromMPF;FTP;
349;PM_Outbox;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;S3A_PROD_REP_PM7;^S3A_REP_PR_.*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;
350;PM_Outbox;MARINE;REF;RTSPM;MARINE;REF;01.00;YES;S3A_PROD_REP;^S3A_REP_PR_.*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refmcss01.eumetsat.int;/data/s3mpm-rtspm/inbox;FTP;
